@id,@type,addr:housenumber,addr:street,addr:postcode
1851679927,node,712,Rue Beauregard,
1851679930,node,712,Rue Houle,
1851679933,node,713,Avenue Crépeau,
1851679937,node,713,Rue Beauregard,
1851679940,node,715,Avenue de l'Envolée,
1851679944,node,717,Avenue Crépeau,
1851679952,node,717,Rue Turenne,
1851679959,node,718,Avenue de l'Envolée,
1851679965,node,718,Rue Turenne,
1851679970,node,720,Place des Mésanges,
1851679976,node,724,Rue Turenne,
1851679983,node,725,Croissant du Grand-Duc,
1851679996,node,725,Place des Mésanges,
1851680000,node,726,Rue Houle,
1851680007,node,728,Avenue de l'Envolée,
1851680014,node,729,Avenue Crépeau,
1851680020,node,730,Rue Houle,
1851680027,node,732,Avenue de l'Envolée,
1851680034,node,733,Avenue Crépeau,
1851680042,node,733,Avenue de l'Envolée,
1851680046,node,734,Croissant du Grand-Duc,
1851680050,node,735,Avenue de la Gare,
1851680054,node,735,Croissant du Grand-Duc,
1851680058,node,735,Place des Mésanges,
1851680061,node,736,Croissant du Grand-Duc,
1851680069,node,738,Rue Mercier,
1851680072,node,739,Avenue de l'Envolée,
1851680077,node,739,Rue Brien,
1851680081,node,740,Place des Mésanges,
1851680084,node,740,Rue Bombardier,
1851680086,node,740,Rue Turenne,
1851680087,node,742,Rue Houle,
1851680101,node,743,Rue Mercier,
1851680105,node,744,Rue Brien,
1851680109,node,745,Avenue Crépeau,
1851680111,node,747,Rue Mercier,
1851680112,node,748,Rue Mercier,
1851680113,node,750,Place des Mésanges,
1851680128,node,750,Place des Mésanges,
1851680133,node,750,Place des Taillis,
1851680135,node,750,Rue Bombardier,
1851680136,node,750,Rue Brien,
1851680137,node,751,Avenue Crépeau,
1851680138,node,752,Rue Turenne,
1851680155,node,753,Rue Brien,
1851680160,node,753,Rue Duhamel,
1851680161,node,755,Croissant du Grand-Duc,
1851680162,node,755,Montée Masson,
1851680163,node,755,Place des Fougeraies,
1851680165,node,755,Place des Taillis,
1851680169,node,756,Avenue de l'Envolée,
1851680186,node,756,Croissant du Grand-Duc,
1851680187,node,756,Rue Duhamel,
1851680188,node,758,Avenue Crépeau,
1851680190,node,759,Rue Beaudoin,
1851680194,node,760,Avenue de l'Envolée,
1851680198,node,760,Avenue de la Gare,
1851680211,node,760,Place des Fougeraies,
1851680214,node,760,Place des Roselins,
1851680220,node,760,Rue Mercier,
1851680227,node,760,Rue Turenne,
1851680231,node,762,Rue Beaudoin,
1851680235,node,764,Rue Turenne,
1851680238,node,765,Rue Bombardier,
1851680259,node,765,Rue Bombardier,
1851680266,node,765,Rue Sicard,
1851680273,node,767,Avenue de l'Envolée,
1851680277,node,767,Rue Mercier,
1851680281,node,768,Avenue de l'Envolée,
1851680285,node,770,Place des Fougeraies,
1851680304,node,770,Rue Mercier,
1851680311,node,771,Rue Mercier,
1851680318,node,774,Montée Masson,
1851680324,node,775,Avenue de la Gare,
1851680328,node,775,Place des Roselins,
1851680332,node,775,Place des Taillis,
1851680354,node,775,Rue Turenne,
1851680362,node,777,Avenue de l'Étang,
1851680368,node,780,Place des Fougeraies,
1851680372,node,780,Place des Fougeraies,
1851680376,node,780,Place des Taillis,
1851680380,node,780,Rue Bombardier,
1851680384,node,780,Rue Bombardier,
1851680411,node,781,Avenue de l'Étang,
1851680416,node,784,Montée Masson,
1851680420,node,785,Avenue de la Gare,
1851680424,node,785,Place des Fougeraies,
1851680427,node,785,Place des Roselins,
1851680431,node,786,Rue Mercier,
1851680459,node,787,Rue Mercier,
1851680463,node,789,Avenue Crépeau,
1851680466,node,790,Avenue de la Gare,
1851680470,node,790,Avenue de la Gare,
1851680473,node,790,Place des Roselins,
1851680477,node,790,Rue Bombardier,
1851680481,node,794,Avenue de l'Étang,
1851680491,node,795,Place des Roselins,
1851680492,node,795,Place des Roselins,
1851680495,node,796,Avenue Crépeau,
1851680499,node,796,Rue Mercier,
1851680503,node,797,Rue Mercier,
1851680507,node,798,Place des Roselins,
1851680517,node,800,Avenue Crépeau,
1851680521,node,800,Avenue de l'Étang,
1851680526,node,800,Avenue de la Gare,
1851680530,node,800,Rue Mercier,
1851680534,node,801,Rue Mercier,
1851680538,node,804,Avenue Crépeau,
1851680542,node,805,Montée Masson,
1851680551,node,815,Rue Bombardier,
1851680555,node,817,Rue Brien,
1851680559,node,817,Rue Turenne,
1851680563,node,818,Rue Turenne,
1851680566,node,820,Montée Masson,
1851680567,node,821,Rue Brien,
1851680580,node,822,Rue Beaudoin,
1851680585,node,824,Rue Brien,
1851680589,node,825,Avenue de la Gare,
1851680591,node,825,Montée Masson,
1851680592,node,825,Rue Bombardier,
1851680593,node,825,Rue Sicard,
1851680609,node,826,Avenue de l'Étang,
1851680613,node,828,Montée Masson,
1851680615,node,829,Rue Brien,
1851680616,node,835,Avenue de l'Étang,
1851680617,node,837,Rue Beaudoin,
1851680618,node,840,Rue Brien,
1851680621,node,840,Rue Brien,
1851680640,node,840,Rue George-Sand,
1851680641,node,845,Avenue de l'Étang,
1851680642,node,845,Avenue de l'Étang,
1851680643,node,850,Avenue De Maupassant,
1851680644,node,850,Avenue de l'Étang,
1851680648,node,850,Avenue de l'Étang,
1851680665,node,850,Montée Masson,
1851680666,node,850,Place des Roselins,
1851680667,node,850,Rue Bombardier,
1851680668,node,850,Rue Sicard,
1851680672,node,851,Avenue De Maupassant,
1851680676,node,852,Rue Lapointe,
1851680680,node,855,Avenue de l'Étang,
1851680692,node,855,Avenue de l'Étang,
1851680693,node,855,Rue Lapointe,
1851680694,node,860,Avenue De Maupassant,
1851680696,node,860,Rue Lapointe,
1851680700,node,863,Avenue De Maupassant,
1851680703,node,866,Avenue De Maupassant,
1851680715,node,866,Avenue De Maupassant,
1851680717,node,867,Avenue De Maupassant,
1851680720,node,868,Rue Lapointe,
1851680724,node,869,Rue George-Sand,
1851680727,node,870,Avenue De Maupassant,
1851680731,node,870,Avenue De Maupassant,
1851680741,node,871,Croissant Georges-Delfosse,
1851680742,node,873,Rue Lapointe,
1851680746,node,875,Avenue De Maupassant,
1851680749,node,875,Croissant Georges-Delfosse,
1851680753,node,875,Montée Masson,
1851680757,node,875,Montée Masson,
1851680760,node,879,Avenue De Maupassant,
1851680768,node,879,Croissant Georges-Delfosse,
1851680771,node,879,Rue Lapointe,
1851680775,node,880,Avenue De Maupassant,
1851680778,node,880,Avenue De Maupassant,
1851680782,node,880,Montée Masson,
1851680785,node,880,Rue Lapointe,
1851680793,node,883,Croissant Georges-Delfosse,
1851680797,node,883,Rue Lapointe,
1851680801,node,884,Avenue De Maupassant,
1851680804,node,884,Avenue De Maupassant,
1851680808,node,887,Croissant Georges-Delfosse,
1851680811,node,892,Rue Lapointe,
1851680815,node,895,Rue Lapointe,
1851680823,node,899,Avenue De Maupassant,
1851680826,node,899,Croissant Georges-Delfosse,
1851680830,node,903,Avenue De Maupassant,
1851680834,node,903,Croissant Georges-Delfosse,
1851680837,node,904,Croissant Georges-Delfosse,
1851680841,node,907,Croissant Georges-Delfosse,
1851680847,node,911,Croissant Georges-Delfosse,
1851680851,node,916,Croissant Georges-Delfosse,
1851680855,node,917,Avenue Dupuis,
1851680859,node,918,Avenue Dupuis,
1851680862,node,920,Avenue De Maupassant,
1851680866,node,920,Avenue Saint-Luc,
1851680874,node,920,Avenue Saint-Luc,
1851680878,node,920,Croissant Georges-Delfosse,
1851680882,node,923,Avenue Saint-Luc,
1851680886,node,923,Montée Masson,
1851680890,node,925,Avenue de Charny,
1851680894,node,925,Rue George-Sand,
1851680896,node,927,Avenue Saint-Luc,
1851680904,node,929,Avenue de Charny,
1851680908,node,930,Montée Masson,
1851680911,node,931,Avenue Saint-Luc,
1851680915,node,932,Avenue de Charny,
1851680918,node,935,Place de Charny,
1851680921,node,937,Montée Masson,
1851680934,node,938,Croissant Georges-Delfosse,
1851680938,node,940,Avenue Saint-Luc,
1851680943,node,940,Montée Masson,
1851680950,node,940,Rue George-Sand,
1851680957,node,941,Rue Le Gardeur,
1851680961,node,942,Rue Le Gardeur,
1851680965,node,943,Rue Amicale,
1851680988,node,944,Avenue de Charny,
1851680995,node,944,Croissant Georges-Delfosse,
1851681002,node,944,Rue Amicale,
1851681007,node,947,Croissant Georges-Delfosse,
1851681011,node,948,Avenue de Charny,
1851681012,node,948,Avenue de Charny,
1851681027,node,950,Avenue Dupuis,
1851681032,node,950,Croissant Georges-Delfosse,
1851681034,node,950,Place Balzac,
1851681035,node,950,Place Balzac,
1851681036,node,951,Croissant Georges-Delfosse,
1851681037,node,952,Avenue de Charny,
1851681040,node,953,Rue de Lévis,
1851681059,node,954,Avenue Dupuis,
1851681060,node,955,Avenue Dupuis,
1851681061,node,955,Croissant Georges-Delfosse,
1851681062,node,955,Place Balzac,
1851681064,node,955,Place Balzac,
1851681068,node,955,Place Rimbaud,
1851681084,node,955,Place de Charny,
1851681085,node,955,Rue Lapointe,
1851681086,node,957,Place de Colville,
1851681089,node,957,Rue Locas,
1851681092,node,958,Place de Colville,
1851681095,node,958,Rue Lapointe,
1851681110,node,959,Avenue De Maupassant,
1851681111,node,959,Croissant Georges-Delfosse,
1851681112,node,959,Place Balzac,
1851681116,node,96,Montée Masson,
1851681119,node,96,Montée Masson,
1851681123,node,960,Place Balzac,
1851681126,node,960,Rue Locas,
1851681136,node,960,Rue de Lévis,
1851681139,node,961,Montée Masson,
1851681142,node,961,Rue Amicale,
1851681146,node,961,Rue Lapointe,
1851681149,node,962,Rue de l'Amour,
1851681153,node,962,Rue de l'Amour,
1851681162,node,963,Rue de l'Amour,
1851681165,node,964,Avenue De Maupassant,
1851681168,node,964,Avenue de Charny,
1851681172,node,964,Rue Amicale,
1851681175,node,965,Avenue Dupuis,
1851681179,node,965,Avenue Dupuis,
1851681183,node,966,Rue Lapointe,
1851681194,node,968,Avenue Saint-Denis,
1851681198,node,968,Avenue de Charny,
1851681202,node,970,Avenue de Châteaubriant,
1851681206,node,970,Avenue de Châteaubriant,
1851681209,node,971,Rue de l'Amour,
1851681213,node,972,Rue Amicale,
1851681221,node,973,Avenue Dupuis,
1851681225,node,974,Avenue Saint-Denis,
1851681229,node,975,Croissant Georges-Delfosse,
1851681232,node,975,Place Balzac,
1851681236,node,975,Place Rimbaud,
1851681240,node,976,Croissant Georges-Delfosse,
1851681249,node,977,Rue de l'Amour,
1851681253,node,978,Avenue Dupuis,
1851681257,node,979,Croissant Georges-Delfosse,
1851681261,node,979,Croissant Georges-Delfosse,
1851681265,node,980,Avenue de Charny,
1851681268,node,980,Place Balzac,
1851681269,node,980,Rue Locas,
1851681279,node,982,Avenue Dupuis,
1851681283,node,982,Avenue Saint-Denis,
1851681287,node,982,Rue de Lévis,
1851681291,node,983,Croissant Georges-Delfosse,
1851681293,node,985,Place Rimbaud,
1851681294,node,985,Rue Locas,
1851681306,node,985,Rue Saint-Maurice,
1851681311,node,986,Avenue Saint-Luc,
1851681315,node,987,Rue de Lévis,
1851681317,node,989,Rue Lapointe,
1851681318,node,990,Place Rimbaud,
1851681319,node,990,Rue Locas,
1851681320,node,990,Rue Locas,
1851681339,node,991,Avenue Saint-Luc,
1851681342,node,993,Avenue Saint-Denis,
1851681343,node,993,Avenue de Charny,
1851681344,node,993,Avenue de Charny,
1851681345,node,993,Rue Lapointe,
1851681346,node,994,Rue Lapointe,
1851681366,node,995,Avenue Saint-Luc,
1851681367,node,995,Place Rimbaud,
1851681368,node,997,Avenue de Charny,
1851681369,node,997,Rue Lapointe,
1851681370,node,998,Rue Lapointe,
1851681372,node,998,Rue Lapointe,
1851681376,node,999,Rue Locas,
1851681393,node,999,Rue Locas,
1851687436,node,1244,Rue de Charlesbourg,
1851687447,node,1099,Rue de l'Amour,
1851687449,node,1100,Rue de l'Amour,
1851790379,node,133,Rue Louis-Hébert,
1851961953,node,1000,Croissant Augusta,
1851961954,node,1000,Place du Vert,
1851961962,node,1001,Rue d'Île-de-France,
1851961966,node,1001,Rue d'Île-de-France,
1851961970,node,1001,Rue de Greenwich,
1851961973,node,1004,Rue d'Île-de-France,
1851961976,node,101,Rue de Suisse,
1851961986,node,1010,Rue d'Île-de-France,
1851961987,node,1011,Avenue de Normandie,
1851961988,node,1012,Avenue de Normandie,
1851961992,node,1012,Rue de Greenwich,
1851961996,node,1012,Rue de Greenwich,
1851961999,node,1019,Croissant Augusta,
1851962015,node,1020,Chemin des Anglais,
1851962016,node,1020,Chemin des Anglais,
1851962017,node,1022,Avenue de Normandie,
1851962019,node,1038,Avenue Louise,
1851962023,node,1039,Rue Suzanne,
1851962027,node,104,Rue de Suisse,
1851962042,node,1040,Avenue Garden,
1851962043,node,1040,Avenue de Normandie,
1851962045,node,1052,Rue Suzanne,
1851962049,node,1053,Avenue Garden,
1851962053,node,1059,Avenue Louise,
1851962058,node,1059,Chemin des Anglais,
1851962068,node,106,Rue Sunset,
1851962069,node,1060,Croissant Augusta,
1851962073,node,1060,Rue Saint-Andrews,
1851962076,node,1061,Croissant Augusta,
1851962080,node,1064,Avenue Garden,
1851962084,node,1067,Avenue Garden,
1851962088,node,1067,Rue du Berry,
1851962094,node,1067,Rue du Berry,
1851962099,node,1068,Avenue de Normandie,
1851962103,node,1069,Avenue de Normandie,
1851962106,node,1070,Croissant Augusta,
1851962107,node,1071,Avenue Garden,
1851962108,node,1073,Chemin des Anglais,
1851962109,node,1076,Rue Dompierre,
1851962110,node,1079,Rue Saint-Andrews,
1851962112,node,1080,Avenue Garden,
1851962113,node,1080,Rue du Berry,
1851962114,node,1080,Rue du Berry,
1851962115,node,1085,Avenue de Normandie,
1851962117,node,1090,Avenue de Normandie,
1851962118,node,1092,Avenue de Normandie,
1851962119,node,1097,Avenue de Normandie,
1851962120,node,11,Avenue Napoléon,
1851962121,node,11,Rue Lusignan,
1851962122,node,110,Rue de Galles,
1851962123,node,1100,Chemin des Anglais,
1851962124,node,1100,Croissant Augusta,
1851962125,node,1102,Avenue de Normandie,
1851962126,node,1109,Avenue de Normandie,
1851962127,node,1110,Avenue Garden,
1851962128,node,1110,Croissant Augusta,
1851962129,node,1110,Rue Saint-Andrews,
1851962130,node,1111,Rue Dompierre,
1851962132,node,1115,Avenue Garden,
1851962133,node,1118,Rue Dompierre,
1851962134,node,1119,Rue d'Auvergne,
1851962135,node,112,Chemin des Anglais,
1851962136,node,112,Croissant de Galles,
1851962137,node,112,Rue Sunny Side,
1851962138,node,1120,Avenue de Normandie,
1851962139,node,1121,Avenue Garden,
1851962140,node,1121,Rue Dompierre,
1851962141,node,1122,Rue d'Auvergne,
1851962142,node,1123,Avenue de Normandie,
1851962143,node,1124,Avenue Lafleur,
1851962144,node,1124,Avenue Louise,
1851962146,node,1125,Avenue Lafleur,
1851962148,node,1125,Rue Suzanne,
1851962149,node,1126,Rue Dompierre,
1851962150,node,1126,Rue Suzanne,
1851962152,node,113,Rue de Galles,
1851962153,node,113,Rue de Suisse,
1851962154,node,1130,Avenue Garden,
1851962155,node,1130,Rue Saint-Andrews,
1851962156,node,1130,Rue Saint-Andrews,
1851962157,node,1131,Rue Saint-Andrews,
1851962158,node,1132,Avenue de Normandie,
1851962159,node,1133,Avenue Lafleur,
1851962160,node,1133,Avenue Louise,
1851962161,node,1133,Avenue de Normandie,
1851962162,node,1134,Avenue Lafleur,
1851962163,node,1135,Rue Dompierre,
1851962164,node,1135,Rue Saint-Andrews,
1851962165,node,1136,Avenue Lafleur,
1851962166,node,1139,Avenue Lafleur,
1851962167,node,114,Chemin des Anglais,
1851962168,node,1140,Avenue Louise,
1851962169,node,1141,Avenue Louise,
1851962170,node,1141,Avenue de Normandie,
1851962171,node,1141,Avenue de Normandie,
1851962172,node,1141,Rue Suzanne,
1851962173,node,1142,Rue Suzanne,
1851962174,node,1143,Avenue Lafleur,
1851962175,node,1143,Rue Saint-Andrews,
1851962176,node,1146,Avenue de Normandie,
1851962177,node,1149,Rue Saint-Andrews,
1851962178,node,115,Rue Sunny Side,
1851962179,node,115,Rue Sunset,
1851962181,node,1150,Place Murray Bay,
1851962182,node,1154,Avenue Garden,
1851962183,node,1155,Avenue Garden,
1851962184,node,1155,Place Murray Bay,
1851962185,node,1158,Avenue Lafleur,
1851962186,node,1160,Rue Saint-Andrews,
1851962187,node,1166,Avenue de Normandie,
1851962188,node,1167,Croissant Augusta,
1851962190,node,117,Chemin des Anglais,
1851962191,node,117,Rue de Suisse,
1851962192,node,1170,Chemin des Anglais,
1851962193,node,1170,Place Murray Bay,
1851962194,node,1172,Avenue Garden,
1851962195,node,1173,Avenue Lafleur,
1851962197,node,1174,Avenue Lafleur,
1851962198,node,1174,Rue Dompierre,
1851962199,node,1175,Avenue Garden,
1851962200,node,1175,Place Murray Bay,
1851962201,node,1175,Rue Dompierre,
1851962202,node,1177,Avenue de Normandie,
1851962203,node,1177,Avenue de Normandie,
1851962205,node,1180,Chemin des Anglais,
1851962206,node,1180,Chemin des Anglais,
1851962207,node,1180,Rue Saint-Andrews,
1851962208,node,1180,Rue d'Auvergne,
1851962209,node,1181,Rue d'Auvergne,
1851962210,node,1183,Rue Dompierre,
1851962211,node,1183,Rue Dompierre,
1851962212,node,1184,Avenue Lafleur,
1851962213,node,1184,Avenue de Normandie,
1851962214,node,1184,Avenue de Normandie,
1851962215,node,1185,Chemin des Anglais,
1851962216,node,1185,Rue Saint-Andrews,
1851962218,node,1187,Avenue Lafleur,
1851962219,node,1189,Rue Dompierre,
1851962221,node,1190,Croissant Augusta,
1851962222,node,1190,Rue d'Auvergne,
1851962224,node,1191,Croissant Augusta,
1851962225,node,1192,Avenue Garden,
1851962226,node,1192,Avenue de Normandie,
1851962227,node,1193,Avenue de Normandie,
1851962228,node,1193,Rue d'Auvergne,
1851962229,node,1194,Avenue Lafleur,
1851962230,node,1195,Chemin des Anglais,
1851962231,node,1195,Rue Dompierre,
1851962232,node,1197,Avenue Lafleur,
1851962233,node,1197,Croissant Augusta,
1851962234,node,120,Chemin des Anglais,
1851962235,node,1200,Croissant Augusta,
1851962236,node,1204,Avenue de la Grande-Allée,
1851962237,node,1205,Avenue Garden,
1851962238,node,1207,Avenue de la Grande-Allée,
1851962239,node,1211,Avenue de la Grande-Allée,
1851962241,node,1212,Avenue Garden,
1851962242,node,1212,Avenue de la Grande-Allée,
1851962243,node,1213,Avenue de Normandie,
1851962244,node,1214,Avenue Lafleur,
1851962245,node,1214,Rue Suzanne,
1851962246,node,1215,Avenue Garden,
1851962247,node,1215,Avenue Lafleur,
1851962248,node,1215,Avenue de la Grande-Allée,
1851962249,node,1215,Avenue de la Grande-Allée,
1851962250,node,1218,Avenue de Normandie,
1851962251,node,122,Chemin des Anglais,
1851962252,node,1220,Chemin des Anglais,
1851962253,node,1220,Chemin des Anglais,
1851962256,node,1224,Avenue Louise,
1851962257,node,1225,Avenue Louise,
1851962258,node,1225,Avenue de Normandie,
1851962259,node,1225,Rue Suzanne,
1851962260,node,1226,Avenue Lafleur,
1851962261,node,1226,Avenue de Normandie,
1851962262,node,1227,Avenue Lafleur,
1851962263,node,1227,Croissant Augusta,
1851962272,node,1228,Avenue de la Grande-Allée,
1851962273,node,1228,Avenue de la Grande-Allée,
1851962275,node,1229,Avenue de Normandie,
1851962283,node,1231,Rue de Grande-Bretagne,
1851962307,node,1232,Avenue Garden,
1851962311,node,1232,Avenue de Normandie,
1851962315,node,1232,Croissant Augusta,
1851962316,node,1232,Rue de Grande-Bretagne,
1851962319,node,1233,Croissant Augusta,
1851962326,node,1235,Avenue Louise,
1851962340,node,1238,Avenue de Normandie,
1851962341,node,1238,Chemin des Anglais,
1851962343,node,1238,Rue Suzanne,
1851962347,node,1239,Avenue Garden,
1851962352,node,1239,Avenue de Normandie,
1851962372,node,1239,Avenue de Normandie,
1851962378,node,1240,Avenue Louise,
1851962382,node,1240,Croissant Augusta,
1851962401,node,1240,Rue d'Algérie,
1851962402,node,1240,Rue de Norvège,
1851962414,node,1241,Rue Suzanne,
1851962418,node,1241,Rue d'Algérie,
1851962427,node,1241,Rue de Norvège,
1851962429,node,1245,Avenue Garden,
1851962433,node,1247,Rue de Norvège,
1851962437,node,1248,Rue de Norvège,
1851962441,node,125,Croissant de Boissy,
1851962445,node,125,Rue South,
1851962449,node,1250,Rue d'Auvergne,
1851962455,node,1251,Avenue de la Grande-Allée,
1851962458,node,1251,Rue de Norvège,
1851962462,node,1252,Avenue Garden,
1851962470,node,1254,Rue de Norvège,
1851962474,node,1254,Rue des Chênes,
1851962485,node,1257,Croissant Augusta,
1851962489,node,1258,Rue de Grande-Bretagne,
1851962493,node,126,Rue South,
1851962497,node,1260,Avenue de Normandie,
1851962501,node,1260,Croissant Augusta,
1851962505,node,1260,Rue Suzanne,
1851962517,node,1261,Rue de Grande-Bretagne,
1851962521,node,1261,Rue des Chênes,
1851962525,node,1263,Croissant Augusta,
1851962528,node,1263,Croissant Augusta,
1851962530,node,1263,Rue Suzanne,
1851962543,node,1264,Rue Suzanne,
1851962547,node,1265,Chemin des Anglais,
1851962551,node,1265,Rue d'Algérie,
1851962554,node,1265,Rue d'Auvergne,
1851962558,node,1266,Avenue de Normandie,
1851962568,node,1267,Avenue Louise,
1851962572,node,1267,Avenue de Normandie,
1851962575,node,1267,Rue Suzanne,
1851962579,node,1267,Rue Suzanne,
1851962583,node,1267,Rue de Grande-Bretagne,
1851962586,node,1268,Avenue Louise,
1851962593,node,1268,Rue d'Algérie,
1851962597,node,1269,Croissant Augusta,
1851962601,node,1270,Croissant Augusta,
1851962602,node,1271,Rue d'Auvergne,
1851962603,node,1272,Croissant Augusta,
1851962604,node,1273,Avenue de Normandie,
1851962605,node,1274,Avenue de Normandie,
1851962606,node,1275,Chemin des Anglais,
1851962607,node,1275,Rue Circle,
1851962608,node,1276,Chemin des Anglais,
1851962609,node,1276,Rue Suzanne,
1851962612,node,128,Chemin des Anglais,
1851962613,node,128,Rue de Galles,
1851962615,node,1280,Avenue de Normandie,
1851962617,node,1282,Rue Suzanne,
1851962618,node,1282,Rue Suzanne,
1851962619,node,1284,Avenue Louise,
1851962620,node,1284,Avenue Louise,
1851962621,node,1285,Avenue Louise,
1851962622,node,1285,Rue de Grande-Bretagne,
1851962623,node,1286,Chemin des Anglais,
1851962624,node,1286,Rue de Grande-Bretagne,
1851962625,node,1286,Rue de Grande-Bretagne,
1851962626,node,1287,Avenue de Normandie,
1851962627,node,1287,Croissant Augusta,
1851962629,node,1289,Rue des Plantes,
1851962630,node,129,Rue South,
1851962631,node,129,Rue de Suisse,
1851962635,node,1290,Rue d'Auvergne,
1851962636,node,1290,Rue des Plantes,
1851962637,node,1291,Rue de Grande-Bretagne,
1851962638,node,1291,Rue de Grande-Bretagne,
1851962639,node,1292,Croissant Louise,
1851962640,node,1292,Rue de Grande-Bretagne,
1851962641,node,1293,Croissant Augusta,
1851962642,node,1294,Rue de la Verdure,
1851962643,node,1295,Avenue de la Grande-Allée,
1851962647,node,1295,Rue de la Verdure,
1851962648,node,1296,Rue Circle,
1851962649,node,1297,Avenue Louise,
1851962650,node,1297,Rue de Grande-Bretagne,
1851962651,node,1299,Croissant Augusta,
1851962652,node,1299,Rue des Jardins,
1851962654,node,130,Croissant de Galles,
1851962656,node,1300,Rue des Jardins,
1851962657,node,1301,Avenue de la Grande-Allée,
1851962659,node,1301,Rue d'Auvergne,
1851962660,node,1302,Avenue de Normandie,
1851962661,node,1302,Rue de Grande-Bretagne,
1851962662,node,1302,Rue des Chênes,
1851962663,node,1303,Avenue de Normandie,
1851962664,node,1303,Croissant Louise,
1851962665,node,1303,Rue des Chênes,
1851962666,node,1304,Rue des Gerbes,
1851962667,node,1305,Avenue Louise,
1851962669,node,1307,Avenue de la Grande-Allée,
1851962670,node,1307,Rue des Prés,
1851962671,node,1308,Avenue de Normandie,
1851962673,node,1308,Rue de Grande-Bretagne,
1851962677,node,1308,Rue de Grande-Bretagne,
1851962681,node,1308,Rue des Jardins,
1851962689,node,1308,Rue des Prés,
1851962693,node,1308,Rue des Prés,
1851962697,node,1309,Avenue de Normandie,
1851962701,node,1309,Avenue de Normandie,
1851962705,node,1309,Rue de la Verdure,
1851962708,node,131,Rue de Galles,
1851962717,node,1310,Chemin des Anglais,
1851962721,node,1310,Rue de la Verdure,
1851962725,node,1310,Rue des Gerbes,
1851962729,node,1311,Avenue Lafleur,
1851962734,node,1311,Avenue Louise,
1851962738,node,1311,Rue des Gerbes,
1851962747,node,1311,Rue des Gerbes,
1851962752,node,1311,Rue des Jardins,
1851962760,node,1313,Croissant Louise,
1851962763,node,1315,Chemin des Anglais,
1851962764,node,1315,Rue des Prés,
1851962765,node,1316,Avenue de Normandie,
1851962786,node,1316,Rue Nelson,
1851962790,node,1316,Rue Nelson,
1851962794,node,1316,Rue de Norvège,
1851962798,node,1316,Rue des Plantes,
1851962800,node,1317,Rue de Grande-Bretagne,
1851962829,node,1317,Rue de Norvège,
1851962830,node,1317,Rue des Plantes,
1851962831,node,1318,Avenue de Normandie,
1851962833,node,1320,Avenue Garden,
1851962837,node,1320,Croissant Louise,
1851962841,node,1320,Rue de l'Aigle,
1851962856,node,1320,Rue de l'Aigle,
1851962857,node,1321,Avenue Garden,
1851962863,node,1321,Rue de l'Aigle,
1851962870,node,1323,Rue Nelson,
1851962881,node,1324,Avenue Lafleur,
1851962882,node,1324,Avenue Louise,
1851962884,node,1325,Avenue Louise,
1851962888,node,1325,Avenue du Mistral,
1851962895,node,1326,Avenue Garden,
1851962898,node,1326,Rue Circle,
1851962899,node,1328,Avenue de Normandie,
1851962900,node,1328,Avenue du Mistral,
1851962902,node,1328,Rue de l'Aigle,
1851962903,node,1329,Rue Circle,
1851962904,node,133,Chemin des Anglais,
1851962905,node,133,Croissant de Boissy,
1851962908,node,1330,Avenue Louise,
1851962909,node,1330,Rue Lauzon,
1851962910,node,1330,Rue Lauzon,
1851962912,node,1331,Avenue Louise,
1851962914,node,1334,Avenue de Normandie,
1851962915,node,1334,Rue West,
1851962917,node,1335,Rue West,
1851962935,node,1337,Rue Circle,
1851962936,node,1339,Avenue Phillips,
1851962937,node,1339,Avenue Rawlinson,
1851962938,node,1339,Rue Circle,
1851962939,node,1339,Rue Lauzon,
1851962940,node,1340,Avenue Phillips,
1851962947,node,1340,Avenue du Mistral,
1851962949,node,1340,Rue Lauzon,
1851962950,node,1341,Rue du Danemark,
1851962951,node,1342,Avenue Rawlinson,
1851962952,node,1342,Rue Boissonneault,
1851962955,node,1342,Rue du Danemark,
1851962956,node,1343,Avenue du Mistral,
1851962971,node,1344,Avenue Garden,
1851962972,node,1344,Rue d'Albanie,
1851962974,node,1345,Avenue de Normandie,
1851962981,node,1347,Avenue du Mistral,
1851963001,node,135,Avenue Napoléon,
1851963003,node,1350,Avenue Garden,
1851963004,node,1350,Avenue Garden,
1851963005,node,1350,Avenue Louise,
1851963020,node,1350,Avenue Louise,
1851963025,node,1351,Avenue Louise,
1851963032,node,1353,Rue Nelson,
1851963054,node,1355,Avenue Louise,
1851963057,node,1357,Rue Poirier,
1851963059,node,1359,Avenue Louise,
1851963061,node,1359,Rue Pine,
1851963064,node,136,Chemin des Anglais,
1851963065,node,136,Rue de Galles,
1851963074,node,1360,Boulevard Raymond,
1851963084,node,1360,Boulevard Raymond,
1851963087,node,1360,Rue Pine,
1851963091,node,1361,Boulevard Raymond,
1851963095,node,1362,Avenue Louise,
1851963099,node,1362,Rue Beauchamp,
1851963103,node,1364,Rue de la Tamise,
1851963113,node,1365,Rue Beauchamp,
1851963117,node,1365,Rue d'Albanie,
1851963121,node,1365,Rue de la Tamise,
1851963126,node,1367,Boulevard Raymond,
1851963130,node,1369,Rue West,
1851963134,node,137,Croissant de Boissy,
1851963151,node,137,Croissant de Boissy,
1851963163,node,1370,Boulevard Raymond,
1851963170,node,1371,Boulevard Raymond,
1851963182,node,1375,Rue Labelle,
